test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp	fold	gen	model	subset
0.50014	0.01198	0.53955	0.85977	0.53955	0.53607	-7.34358	2233	943	53	31	3	m	bnb	selected
0.49855	0.15768	0.51499	0.85584	0.51499	0.47966	-7.34287	2215	961	62	22	3	m	bnb	selected
0.49993	0.002	0.54724	0.85963	0.54724	0.55317	-6.95435	2266	910	51	33	3	m	bnb	selected
0.50034	0.14172	0.51671	0.86098	0.51671	0.48454	-7.30774	2246	930	62	22	3	m	bnb	selected
0.50135	0.02994	0.53099	0.88554	0.53099	0.50124	-7.8389	2163	1013	57	27	3	m	bnb	selected
0.49949	0.38124	0.50551	0.85493	0.50551	0.49191	-7.13231	2255	921	61	23	3	m	bnb	selected
0.50003	0.04192	0.52866	0.87726	0.52866	0.49295	-7.75732	2186	990	59	25	3	m	bnb	selected
0.50067	0.29541	0.50971	0.85125	0.50971	0.4881	-7.40667	2193	983	60	24	3	m	bnb	selected
0.50105	0.09182	0.52253	0.8714	0.52253	0.5127	-7.48252	2198	978	56	28	3	m	bnb	selected
0.50046	0.04192	0.53103	0.86131	0.53103	0.52668	-7.0673	2249	927	55	29	3	m	bnb	selected
0.49947	0.05988	0.52596	0.85982	0.52596	0.50253	-7.48281	2209	967	58	26	3	m	bnb	selected
0.50013	0.01996	0.53266	0.85043	0.53266	0.50639	-6.65519	2347	829	61	23	4	m	bnb	selected
0.4999	0.00998	0.54045	0.85621	0.54045	0.50451	-6.71986	2335	841	61	23	4	m	bnb	selected
0.50073	0.00399	0.53901	0.86867	0.53901	0.52721	-6.83552	2328	848	57	27	4	m	bnb	selected
0.49984	0.002	0.56187	0.86309	0.56187	0.5228	-6.88927	2300	876	57	27	4	m	bnb	selected
0.50119	0.01597	0.53699	0.85519	0.53699	0.51059	-7.05059	2298	878	59	25	4	m	bnb	selected
0.49887	0.00798	0.5439	0.87374	0.5439	0.54019	-7.43324	2297	879	54	30	4	m	bnb	selected
0.4998	0.06387	0.52256	0.87038	0.52256	0.50775	-7.15352	2280	896	59	25	4	m	bnb	selected
0.49995	0.00599	0.54167	0.86839	0.54167	0.52215	-7.33429	2258	918	56	28	4	m	bnb	selected
0.49888	0.002	0.56408	0.85495	0.56408	0.52879	-6.84302	2338	838	57	27	4	m	bnb	selected
0.50008	0.07585	0.52399	0.86204	0.52399	0.52548	-6.97163	2317	859	57	27	4	m	bnb	selected
0.49908	0.01796	0.53474	0.86568	0.53474	0.50196	-7.23365	2281	895	60	24	4	m	bnb	selected
0.50036	0.02994	0.53232	0.86524	0.53232	0.51698	-7.32313	2263	913	57	27	4	m	bnb	selected
0.50045	0.00599	0.54893	0.85639	0.54893	0.49449	-6.70463	2347	829	63	21	4	m	bnb	selected
0.49966	0.08583	0.52295	0.85148	0.52295	0.53909	-7.15193	2290	886	54	30	4	m	bnb	selected
0.50026	0.01597	0.53748	0.84884	0.53748	0.50432	-7.16229	2296	880	60	24	4	m	bnb	selected
0.50057	0.002	0.55316	0.85374	0.55316	0.51266	-6.83942	2349	827	60	24	4	m	bnb	selected
0.5013	0.01198	0.53818	0.85101	0.53818	0.50107	-6.68622	2351	825	62	22	4	m	bnb	selected
0.49958	0.00998	0.53863	0.85001	0.53863	0.48744	-6.67036	2340	836	64	20	4	m	bnb	selected
0.50058	0.002	0.55594	0.86931	0.55594	0.52907	-7.1626	2302	874	56	28	4	m	bnb	selected
0.50075	0.002	0.55501	0.86183	0.55501	0.528	-6.94489	2333	843	57	27	4	m	bnb	selected
0.50202	0.002	0.58723	0.87107	0.58723	0.52892	-7.08844	2289	888	55	28	0	f	bnb	selected
0.50093	0.002	0.58293	0.84922	0.58293	0.53872	-6.75812	2313	864	54	29	0	f	bnb	selected
0.49976	0.002	0.57942	0.85595	0.57942	0.54128	-6.84563	2291	886	53	30	0	f	bnb	selected
0.50243	0.002	0.58952	0.84922	0.58952	0.53663	-6.58593	2338	839	55	28	0	f	bnb	selected
0.49953	0.002	0.58338	0.85864	0.58338	0.53967	-6.7957	2319	858	54	29	0	f	bnb	selected
0.50104	0.002	0.58862	0.86791	0.58862	0.56569	-7.1322	2293	884	49	34	0	f	bnb	selected
0.49857	0.002	0.58918	0.84975	0.58918	0.52939	-6.98871	2292	885	55	28	0	f	bnb	selected
0.50018	0.002	0.57543	0.85728	0.57543	0.53735	-7.15084	2266	911	53	30	0	f	bnb	selected
0.4998	0.002	0.57953	0.86713	0.57953	0.53306	-6.99984	2277	900	54	29	0	f	bnb	selected
0.50003	0.002	0.59544	0.86664	0.59544	0.54699	-6.94467	2289	888	52	31	0	f	bnb	selected
0.49927	0.002	0.59833	0.85984	0.59833	0.54427	-6.55845	2310	867	53	30	0	f	bnb	selected
0.49874	0.002	0.58949	0.86961	0.58949	0.54652	-6.96727	2286	891	52	31	0	f	bnb	selected
0.49884	0.002	0.57424	0.86721	0.57424	0.56156	-6.97561	2305	872	50	33	0	f	bnb	selected
0.4993	0.002	0.59206	0.84943	0.59206	0.55297	-6.69202	2327	850	52	31	0	f	bnb	selected
0.50041	0.002	0.56017	0.85085	0.56017	0.52373	-7.31526	2256	921	55	28	0	f	bnb	selected
0.49993	0.002	0.57707	0.84452	0.57707	0.50829	-6.79081	2311	866	59	24	0	f	bnb	selected
0.49829	0.002	0.61038	0.84784	0.61038	0.54711	-6.56739	2328	849	53	30	0	f	bnb	selected
0.49851	0.002	0.5918	0.86009	0.5918	0.55219	-6.79143	2322	855	52	31	0	f	bnb	selected
0.49894	0.002	0.59878	0.84627	0.59878	0.55246	-6.38038	2362	815	53	30	0	f	bnb	selected
0.49942	0.002	0.57936	0.86158	0.57936	0.54479	-7.02243	2275	902	52	31	0	f	bnb	selected
0.49932	0.07186	0.52382	0.86008	0.52382	0.53389	-7.24649	2257	919	54	30	1	f	bnb	selected
0.49982	0.01796	0.53733	0.84786	0.53733	0.52951	-7.13687	2267	909	55	29	1	f	bnb	selected
0.50035	0.06986	0.52426	0.8538	0.52426	0.51229	-6.9639	2271	905	58	26	1	f	bnb	selected
0.50025	0.52495	0.49984	0.86309	0.49984	0.50895	-7.80415	2212	964	57	27	1	f	bnb	selected
0.5011	0.22156	0.51286	0.86417	0.51286	0.53531	-7.32479	2266	910	54	30	1	f	bnb	selected
0.49928	0.03393	0.52797	0.86692	0.52797	0.54063	-7.3579	2262	914	53	31	1	f	bnb	selected
0.49826	0.01198	0.53413	0.87042	0.53413	0.53997	-7.61181	2220	956	52	32	1	f	bnb	selected
0.49963	0.12176	0.51893	0.85703	0.51893	0.51981	-7.2152	2281	895	57	27	1	f	bnb	selected
0.4989	0.00399	0.54273	0.86583	0.54273	0.54107	-7.45027	2227	949	52	32	1	f	bnb	selected
0.50132	0.002	0.54621	0.84659	0.54621	0.53565	-6.81785	2306	870	55	29	1	f	bnb	selected
0.50016	0.01796	0.53697	0.86136	0.53697	0.54753	-7.26015	2268	908	52	32	1	f	bnb	selected
0.50046	0.08383	0.52421	0.87866	0.52421	0.52272	-7.94442	2186	990	54	30	1	f	bnb	selected
0.49876	0.07784	0.5233	0.86411	0.5233	0.5405	-7.08673	2299	877	54	30	1	f	bnb	selected
0.4998	0.14571	0.51847	0.84956	0.51847	0.5206	-7.21718	2286	890	57	27	1	f	bnb	selected
0.50185	0.00998	0.54128	0.85591	0.54128	0.54687	-7.36091	2226	950	51	33	1	f	bnb	selected
0.50066	0.41118	0.50468	0.85843	0.50468	0.51462	-7.21707	2248	928	57	27	1	f	bnb	selected
0.50001	0.06587	0.52672	0.86973	0.52672	0.53371	-7.2517	2218	958	53	31	1	f	bnb	selected
0.50076	0.08782	0.5238	0.85887	0.5238	0.52372	-6.97439	2268	908	56	28	1	f	bnb	selected
0.49939	0.21158	0.51221	0.86665	0.51221	0.52212	-7.52395	2220	956	55	29	1	f	bnb	selected
0.50025	0.01796	0.53325	0.86641	0.53325	0.55156	-7.42008	2218	958	50	34	1	f	bnb	selected
0.49988	0.01796	0.53491	0.8641	0.53491	0.53222	-6.81508	2322	854	56	28	2	f	bnb	selected
0.50022	0.01397	0.5397	0.86229	0.5397	0.55805	-7.00107	2297	879	51	33	2	f	bnb	selected
0.4997	0.03393	0.53011	0.86925	0.53011	0.53521	-6.77113	2341	835	56	28	2	f	bnb	selected
0.49944	0.01397	0.53569	0.85963	0.53569	0.51953	-6.82614	2317	859	58	26	2	f	bnb	selected
0.49986	0.00399	0.55352	0.86371	0.55352	0.55587	-6.82538	2321	855	52	32	2	f	bnb	selected
0.4999	0.00399	0.54728	0.85826	0.54728	0.54161	-6.88208	2306	870	54	30	2	f	bnb	selected
0.49997	0.01597	0.53747	0.86167	0.53747	0.5137	-7.03482	2280	896	58	26	2	f	bnb	selected
0.49951	0.00399	0.55052	0.8477	0.55052	0.57893	-6.77868	2354	822	49	35	2	f	bnb	selected
0.49945	0.002	0.55429	0.87849	0.55429	0.55052	-7.20244	2287	889	52	32	2	f	bnb	selected
0.50014	0.01198	0.53456	0.86316	0.53456	0.52189	-6.817	2332	844	58	26	2	f	bnb	selected
0.50057	0.12774	0.51917	0.85425	0.51917	0.52142	-6.79435	2329	847	58	26	2	f	bnb	selected
0.50052	0.002	0.55352	0.86615	0.55352	0.56526	-6.87855	2305	871	50	34	2	f	bnb	selected
0.49957	0.01397	0.53433	0.84452	0.53433	0.53269	-6.79646	2325	851	56	28	2	f	bnb	selected
0.49939	0.00399	0.55102	0.86189	0.55102	0.54712	-6.79053	2341	835	54	30	2	f	bnb	selected
0.50073	0.01397	0.53721	0.85272	0.53721	0.54885	-6.37805	2352	824	54	30	2	f	bnb	selected
0.49991	0.00399	0.55694	0.87955	0.55694	0.54315	-7.1888	2278	898	53	31	2	f	bnb	selected
0.49899	0.002	0.54869	0.87179	0.54869	0.53975	-6.7084	2332	844	55	29	2	f	bnb	selected
0.49937	0.05788	0.52698	0.8541	0.52698	0.51468	-6.77064	2324	852	59	25	2	f	bnb	selected
0.50047	0.01996	0.53413	0.86063	0.53413	0.53364	-6.68093	2331	845	56	28	2	f	bnb	selected
0.50026	0.01796	0.53926	0.86313	0.53926	0.54444	-6.72534	2324	852	54	30	2	f	bnb	selected
0.50041	0.002	0.56344	0.84508	0.56344	0.54942	-6.96355	2280	896	52	32	3	f	bnb	selected
0.49981	0.00599	0.54581	0.86748	0.54581	0.52445	-7.51397	2197	979	54	30	3	f	bnb	selected
0.4999	0.00399	0.54173	0.86399	0.54173	0.52728	-7.4314	2215	961	54	30	3	f	bnb	selected
0.4999	0.002	0.56627	0.86561	0.56627	0.54092	-7.512	2226	950	52	32	3	f	bnb	selected
0.50009	0.002	0.56339	0.8537	0.56339	0.55033	-7.05427	2248	928	51	33	3	f	bnb	selected
0.5004	0.002	0.56263	0.86674	0.56263	0.52385	-7.08047	2231	945	55	29	3	f	bnb	selected
0.49998	0.01198	0.53706	0.85204	0.53706	0.52089	-7.08902	2250	926	56	28	3	f	bnb	selected
0.49982	0.002	0.55437	0.86374	0.55437	0.54655	-7.29256	2224	952	51	33	3	f	bnb	selected
0.5017	0.002	0.56585	0.86924	0.56585	0.54265	-7.17023	2237	939	52	32	3	f	bnb	selected
0.50048	0.002	0.56198	0.87513	0.56198	0.56082	-7.39972	2239	937	49	35	3	f	bnb	selected
0.49873	0.002	0.56727	0.85901	0.56727	0.55348	-6.98687	2268	908	51	33	3	f	bnb	selected
0.49948	0.002	0.56353	0.84853	0.56353	0.55099	-6.68026	2290	886	52	32	3	f	bnb	selected
0.49901	0.00399	0.55278	0.86155	0.55278	0.519	-7.13562	2238	938	56	28	3	f	bnb	selected
0.49929	0.002	0.56933	0.8436	0.56933	0.55493	-6.67475	2315	861	52	32	3	f	bnb	selected
0.50039	0.002	0.55218	0.85051	0.55218	0.53984	-7.24992	2257	919	53	31	3	f	bnb	selected
0.49947	0.002	0.56391	0.85409	0.56391	0.54236	-6.79194	2273	903	53	31	3	f	bnb	selected
0.50037	0.002	0.55704	0.85887	0.55704	0.52495	-7.13257	2238	938	55	29	3	f	bnb	selected
0.4988	0.00798	0.54036	0.8669	0.54036	0.51475	-7.27214	2211	965	56	28	3	f	bnb	selected
0.49911	0.002	0.55297	0.85156	0.55297	0.52715	-7.02137	2252	924	55	29	3	f	bnb	selected
0.49933	0.00399	0.55169	0.86206	0.55169	0.54173	-6.8865	2269	907	53	31	3	f	bnb	selected
0.50165	0.16766	0.51758	0.84918	0.51758	0.52813	-7.14658	2296	880	56	28	4	f	bnb	selected
0.49955	0.62076	0.49416	0.83531	0.49416	0.50495	-6.98404	2300	876	60	24	4	f	bnb	selected
0.50047	0.6986	0.49252	0.85027	0.49252	0.48939	-7.4483	2239	937	61	23	4	f	bnb	selected
0.49969	0.3014	0.50712	0.83466	0.50712	0.47767	-7.41262	2278	898	64	20	4	f	bnb	selected
0.49885	0.15569	0.51562	0.8575	0.51562	0.52391	-7.02372	2307	869	57	27	4	f	bnb	selected
0.49974	0.17764	0.51478	0.85284	0.51478	0.52652	-7.48044	2248	928	55	29	4	f	bnb	selected
0.50071	0.49102	0.50079	0.84365	0.50079	0.50618	-7.24132	2270	906	59	25	4	f	bnb	selected
0.49886	0.73653	0.48877	0.84941	0.48877	0.48769	-7.34786	2266	910	62	22	4	f	bnb	selected
0.49966	0.20758	0.51242	0.84571	0.51242	0.49742	-7.01976	2290	886	61	23	4	f	bnb	selected
0.49955	0.26946	0.50942	0.85292	0.50942	0.51667	-7.38716	2261	915	57	27	4	f	bnb	selected
0.49991	0.18363	0.51358	0.84284	0.51358	0.50851	-7.36291	2247	929	58	26	4	f	bnb	selected
0.49892	0.35329	0.50584	0.8354	0.50584	0.52939	-6.99778	2304	872	56	28	4	f	bnb	selected
0.50042	0.499	0.50093	0.84192	0.50093	0.49181	-6.85786	2330	846	63	21	4	f	bnb	selected
0.50094	0.00399	0.53992	0.86294	0.53992	0.53512	-7.47678	2227	949	53	31	4	f	bnb	selected
0.49916	0.08383	0.52304	0.85241	0.52304	0.52419	-7.26323	2271	905	56	28	4	f	bnb	selected
0.50023	0.18762	0.51418	0.84935	0.51418	0.52718	-7.03184	2290	886	56	28	4	f	bnb	selected
0.49968	0.40519	0.50496	0.83586	0.50496	0.51181	-7.2231	2268	908	58	26	4	f	bnb	selected
0.50002	0.33134	0.50717	0.85313	0.50717	0.48158	-7.44438	2265	911	63	21	4	f	bnb	selected
0.50029	0.25549	0.51118	0.83393	0.51118	0.51638	-7.08984	2297	879	58	26	4	f	bnb	selected
0.50065	0.13174	0.51998	0.84607	0.51998	0.51071	-7.33798	2261	915	58	26	4	f	bnb	selected
0.4993	0.002	0.57927	0.85541	0.57927	0.55329	-6.73021	2329	848	52	31	0	combine	bnb	selected
0.50117	0.00399	0.55947	0.83611	0.55947	0.54313	-6.64586	2341	836	54	29	0	combine	bnb	selected
0.50002	0.002	0.57189	0.85628	0.57189	0.55266	-6.86697	2325	852	52	31	0	combine	bnb	selected
0.50021	0.002	0.57146	0.84618	0.57146	0.54553	-7.00404	2318	859	53	30	0	combine	bnb	selected
0.50099	0.002	0.57032	0.84555	0.57032	0.54659	-6.5968	2363	814	54	29	0	combine	bnb	selected
0.49953	0.002	0.57256	0.86366	0.57256	0.53877	-7.33253	2275	902	53	30	0	combine	bnb	selected
0.50101	0.002	0.55283	0.85962	0.55283	0.53589	-7.0096	2295	882	54	29	0	combine	bnb	selected
0.50079	0.00798	0.54741	0.85108	0.54741	0.53427	-6.9355	2323	854	55	28	0	combine	bnb	selected
0.50109	0.002	0.57448	0.85223	0.57448	0.5284	-6.82239	2324	853	56	27	0	combine	bnb	selected
0.50019	0.002	0.5686	0.84491	0.5686	0.50525	-6.73605	2330	847	60	23	0	combine	bnb	selected
0.49997	0.002	0.5791	0.84555	0.5791	0.56037	-6.46206	2374	803	52	31	0	combine	bnb	selected
0.49956	0.002	0.56605	0.8561	0.56605	0.54301	-7.13764	2302	875	53	30	0	combine	bnb	selected
0.49997	0.00798	0.54271	0.83832	0.54271	0.50521	-6.77784	2368	809	61	22	0	combine	bnb	selected
0.49954	0.002	0.55533	0.84643	0.55533	0.55765	-6.52339	2395	782	53	30	0	combine	bnb	selected
0.50054	0.002	0.57082	0.85095	0.57082	0.53328	-6.58347	2355	822	56	27	0	combine	bnb	selected
0.50092	0.002	0.57261	0.83949	0.57261	0.54057	-6.62933	2363	814	55	28	0	combine	bnb	selected
0.49934	0.002	0.56008	0.8731	0.56008	0.52892	-7.09653	2289	888	55	28	0	combine	bnb	selected
0.50052	0.002	0.57778	0.83849	0.57778	0.54722	-6.85208	2367	810	54	29	0	combine	bnb	selected
0.50051	0.002	0.57358	0.84193	0.57358	0.55513	-6.74369	2379	798	53	30	0	combine	bnb	selected
0.49849	0.002	0.56342	0.83681	0.56342	0.54607	-6.36818	2398	779	55	28	0	combine	bnb	selected
0.49962	0.00399	0.54401	0.85074	0.54401	0.52611	-6.72806	2321	855	57	27	1	combine	bnb	selected
0.50154	0.08383	0.52318	0.85416	0.52318	0.50608	-6.62492	2345	831	61	23	1	combine	bnb	selected
0.49917	0.002	0.54513	0.86231	0.54513	0.50794	-7.10033	2319	857	60	24	1	combine	bnb	selected
0.50065	0.002	0.55822	0.85105	0.55822	0.53912	-6.76437	2328	848	55	29	1	combine	bnb	selected
0.49958	0.01198	0.53675	0.85689	0.53675	0.50589	-6.92242	2306	870	60	24	1	combine	bnb	selected
0.50046	0.002	0.55	0.83718	0.55	0.52022	-6.17907	2397	779	60	24	1	combine	bnb	selected
0.49919	0.002	0.55394	0.86325	0.55394	0.54113	-6.98947	2303	873	54	30	1	combine	bnb	selected
0.50154	0.01996	0.53585	0.85149	0.53585	0.51518	-6.68666	2365	811	60	24	1	combine	bnb	selected
0.49958	0.03393	0.53124	0.87096	0.53124	0.51499	-6.96255	2326	850	59	25	1	combine	bnb	selected
0.49842	0.002	0.55745	0.85988	0.55745	0.50589	-7.09764	2306	870	60	24	1	combine	bnb	selected
0.50051	0.01397	0.53886	0.85868	0.53886	0.491	-7.21041	2287	889	62	22	1	combine	bnb	selected
0.50052	0.00399	0.54344	0.86131	0.54344	0.49994	-6.97644	2306	870	61	23	1	combine	bnb	selected
0.50116	0.00798	0.54287	0.85481	0.54287	0.53773	-6.70274	2357	819	56	28	1	combine	bnb	selected
0.49974	0.03194	0.52773	0.85984	0.52773	0.49556	-6.99134	2316	860	62	22	1	combine	bnb	selected
0.5002	0.00399	0.54335	0.85898	0.54335	0.51263	-6.89091	2311	865	59	25	1	combine	bnb	selected
0.50056	0.002	0.55445	0.85972	0.55445	0.54239	-7.07017	2311	865	54	30	1	combine	bnb	selected
0.49994	0.00399	0.54888	0.8531	0.54888	0.51729	-7.40392	2265	911	57	27	1	combine	bnb	selected
0.49976	0.01597	0.53368	0.85118	0.53368	0.50762	-6.82116	2317	859	60	24	1	combine	bnb	selected
0.50048	0.15369	0.51553	0.85738	0.51553	0.48785	-7.39771	2267	909	62	22	1	combine	bnb	selected
0.5007	0.002	0.54542	0.83857	0.54542	0.4931	-6.66777	2376	800	64	20	1	combine	bnb	selected
0.50001	0.00399	0.55298	0.86254	0.55298	0.53099	-6.50555	2352	824	57	27	2	combine	bnb	selected
0.5006	0.002	0.59376	0.85768	0.59376	0.55247	-6.17534	2375	801	54	30	2	combine	bnb	selected
0.49945	0.002	0.58	0.87052	0.58	0.56542	-6.83672	2306	870	50	34	2	combine	bnb	selected
0.49937	0.002	0.57607	0.86695	0.57607	0.5468	-6.57039	2339	837	54	30	2	combine	bnb	selected
0.49991	0.002	0.55139	0.87731	0.55139	0.53896	-6.7887	2327	849	55	29	2	combine	bnb	selected
0.49965	0.002	0.55146	0.85469	0.55146	0.57329	-6.46482	2356	820	50	34	2	combine	bnb	selected
0.50151	0.002	0.57438	0.86223	0.57438	0.55811	-6.34306	2373	803	53	31	2	combine	bnb	selected
0.49983	0.002	0.5787	0.86108	0.5787	0.54305	-6.4251	2353	823	55	29	2	combine	bnb	selected
0.50096	0.002	0.57821	0.85911	0.57821	0.55763	-6.27711	2370	806	53	31	2	combine	bnb	selected
0.49829	0.002	0.57661	0.84067	0.57661	0.55732	-6.26687	2368	808	53	31	2	combine	bnb	selected
0.50154	0.002	0.56815	0.8617	0.56815	0.56028	-6.56683	2349	827	52	32	2	combine	bnb	selected
0.50151	0.002	0.58626	0.87088	0.58626	0.58579	-6.77732	2322	854	47	37	2	combine	bnb	selected
0.50037	0.002	0.57339	0.85533	0.57339	0.55449	-6.51866	2350	826	53	31	2	combine	bnb	selected
0.50025	0.002	0.56744	0.86525	0.56744	0.5355	-6.75882	2305	871	55	29	2	combine	bnb	selected
0.49937	0.002	0.57458	0.86467	0.57458	0.56611	-6.25619	2386	790	52	32	2	combine	bnb	selected
0.49951	0.002	0.57883	0.85701	0.57883	0.57376	-6.49322	2359	817	50	34	2	combine	bnb	selected
0.50003	0.002	0.57647	0.86656	0.57647	0.57297	-6.42353	2354	822	50	34	2	combine	bnb	selected
0.4992	0.002	0.57356	0.87832	0.57356	0.53568	-6.67449	2344	832	56	28	2	combine	bnb	selected
0.49861	0.002	0.60326	0.86056	0.60326	0.58252	-6.69453	2339	837	48	36	2	combine	bnb	selected
0.49997	0.002	0.58836	0.87684	0.58836	0.55572	-6.66508	2320	856	52	32	2	combine	bnb	selected
0.49934	0.01597	0.53607	0.88352	0.53607	0.50633	-7.15752	2271	905	59	25	3	combine	bnb	selected
0.4999	0.02794	0.53192	0.88896	0.53192	0.51729	-7.0217	2265	911	57	27	3	combine	bnb	selected
0.50089	0.02395	0.53216	0.87937	0.53216	0.52328	-6.81909	2303	873	57	27	3	combine	bnb	selected
0.50068	0.00399	0.54213	0.86009	0.54213	0.51376	-6.55356	2356	820	60	24	3	combine	bnb	selected
0.5007	0.01996	0.53844	0.87983	0.53844	0.50699	-6.81604	2313	863	60	24	3	combine	bnb	selected
0.501	0.00399	0.54584	0.89378	0.54584	0.52353	-7.73317	2229	947	55	29	3	combine	bnb	selected
0.49907	0.01397	0.53791	0.87088	0.53791	0.50214	-6.72343	2320	856	61	23	3	combine	bnb	selected
0.49952	0.002	0.5649	0.87712	0.5649	0.53786	-6.6216	2320	856	55	29	3	combine	bnb	selected
0.50087	0.002	0.55416	0.88237	0.55416	0.51953	-6.70494	2317	859	58	26	3	combine	bnb	selected
0.4999	0.00399	0.54474	0.8919	0.54474	0.51695	-7.35361	2225	951	56	28	3	combine	bnb	selected
0.49953	0.01198	0.53602	0.88897	0.53602	0.53562	-7.34258	2268	908	54	30	3	combine	bnb	selected
0.50074	0.00599	0.54471	0.87941	0.54471	0.52359	-6.89744	2305	871	57	27	3	combine	bnb	selected
0.4999	0.00998	0.53792	0.88018	0.53792	0.51732	-6.90965	2303	873	58	26	3	combine	bnb	selected
0.49978	0.01198	0.54036	0.89444	0.54036	0.51821	-7.51877	2233	943	56	28	3	combine	bnb	selected
0.50083	0.002	0.56827	0.87455	0.56827	0.53455	-6.80743	2299	877	55	29	3	combine	bnb	selected
0.49973	0.00599	0.54224	0.87049	0.54224	0.51604	-7.15143	2257	919	57	27	3	combine	bnb	selected
0.49876	0.002	0.55181	0.8762	0.55181	0.53046	-7.12968	2273	903	55	29	3	combine	bnb	selected
0.50046	0.03792	0.5304	0.88001	0.5304	0.49755	-7.39625	2253	923	60	24	3	combine	bnb	selected
0.5005	0.01198	0.54512	0.87048	0.54512	0.53263	-7.09652	2249	927	54	30	3	combine	bnb	selected
0.49875	0.00399	0.54306	0.87794	0.54306	0.52356	-7.02739	2267	909	56	28	3	combine	bnb	selected
0.50107	0.00399	0.54554	0.851	0.54554	0.53912	-6.79554	2328	848	55	29	4	combine	bnb	selected
0.50021	0.002	0.55528	0.85922	0.55528	0.52567	-6.934	2356	820	58	26	4	combine	bnb	selected
0.49923	0.002	0.56027	0.87083	0.56027	0.54252	-7.52027	2274	902	53	31	4	combine	bnb	selected
0.49918	0.00599	0.55238	0.84934	0.55238	0.53751	-6.97067	2280	896	54	30	4	combine	bnb	selected
0.50076	0.002	0.55623	0.85043	0.55623	0.51984	-6.79182	2319	857	58	26	4	combine	bnb	selected
0.50044	0.002	0.55178	0.85246	0.55178	0.52706	-6.94408	2327	849	57	27	4	combine	bnb	selected
0.49968	0.01397	0.53511	0.85779	0.53511	0.51625	-6.84679	2334	842	59	25	4	combine	bnb	selected
0.49987	0.00599	0.54493	0.84814	0.54493	0.5098	-7.28187	2293	883	59	25	4	combine	bnb	selected
0.49988	0.02595	0.53194	0.84189	0.53194	0.52249	-7.08837	2298	878	57	27	4	combine	bnb	selected
0.50062	0.00399	0.55067	0.85504	0.55067	0.51682	-7.49831	2262	914	57	27	4	combine	bnb	selected
0.50098	0.00399	0.54576	0.86376	0.54576	0.52123	-7.30479	2290	886	57	27	4	combine	bnb	selected
0.50018	0.02395	0.53411	0.8623	0.53411	0.49194	-7.14237	2293	883	62	22	4	combine	bnb	selected
0.49932	0.00798	0.54916	0.86237	0.54916	0.52155	-7.18322	2292	884	57	27	4	combine	bnb	selected
0.50007	0.002	0.55665	0.85204	0.55665	0.53238	-6.81996	2323	853	56	28	4	combine	bnb	selected
0.49982	0.00399	0.54528	0.85172	0.54528	0.52343	-6.94378	2304	872	57	27	4	combine	bnb	selected
0.50007	0.00399	0.54786	0.8634	0.54786	0.53613	-7.21851	2309	867	55	29	4	combine	bnb	selected
0.5012	0.00798	0.54403	0.83756	0.54403	0.51187	-6.66888	2344	832	60	24	4	combine	bnb	selected
0.50167	0.00399	0.54409	0.85035	0.54409	0.50715	-6.90878	2314	862	60	24	4	combine	bnb	selected
0.49826	0.00399	0.55658	0.83522	0.55658	0.54132	-6.53811	2342	834	55	29	4	combine	bnb	selected
0.5002	0.002	0.55239	0.84603	0.55239	0.54976	-6.90685	2320	856	53	31	4	combine	bnb	selected
0.50059	1.0	0.43065	0.73845	0.43065	0.49753	-2.6455	3123	54	82	1	0	m	knn	selected
0.49944	0.55689	0.49723	0.77126	0.49723	0.49737	-2.73695	3122	55	82	1	0	m	knn	selected
0.49954	0.93214	0.4755	0.73521	0.4755	0.50532	-3.26352	3096	81	80	3	0	m	knn	selected
0.4994	0.42914	0.50138	0.74226	0.50138	0.50517	-3.13865	3095	82	80	3	0	m	knn	selected
0.49949	0.82036	0.4859	0.76184	0.4859	0.50721	-2.87137	3108	69	80	3	0	m	knn	selected
0.50101	0.97006	0.47011	0.7622	0.47011	0.50276	-3.20619	3118	59	81	2	0	m	knn	selected
0.4984	0.99002	0.46362	0.75865	0.46362	0.50052	-2.49804	3142	35	82	1	0	m	knn	selected
0.4994	1.0	0.41801	0.72775	0.41801	0.49795	-2.31296	3164	13	83	0	0	m	knn	selected
0.4992	0.99202	0.45785	0.75551	0.45785	0.5091	-2.91368	3120	57	80	3	0	m	knn	selected
0.49999	0.46906	0.50307	0.75268	0.50307	0.50099	-2.44747	3145	32	82	1	0	m	knn	selected
0.5002	0.91417	0.47859	0.73066	0.47859	0.50811	-2.57549	3152	25	81	2	0	m	knn	selected
0.50076	0.96607	0.47308	0.78026	0.47308	0.49753	-2.61382	3123	54	82	1	0	m	knn	selected
0.49862	0.68263	0.49074	0.7508	0.49074	0.5245	-2.8591	3103	74	77	6	0	m	knn	selected
0.4998	0.88822	0.48065	0.73825	0.48065	0.50099	-2.44253	3145	32	82	1	0	m	knn	selected
0.49932	0.87625	0.47985	0.75773	0.47985	0.50595	-2.89863	3100	77	80	3	0	m	knn	selected
0.49959	1.0	0.45049	0.77454	0.45049	0.49685	-1.91182	3157	20	83	0	0	m	knn	selected
0.50069	0.69261	0.49329	0.7548	0.49329	0.49024	-3.0467	3115	62	83	0	0	m	knn	selected
0.49941	1.0	0.444	0.76027	0.444	0.50162	-2.38291	3149	28	82	1	0	m	knn	selected
