,test_perm,test_pval,test_score,train_score,auc_prob,auc_pred,r2,tn,fp,fn,tp,fold,gen,model,subset
13,0.50094,0.00399,0.53992,0.86294,0.53992,0.53512,-7.47678,2227,949,53,31,4,f,bnb,selected
14,0.49916,0.08383,0.52304,0.85241,0.52304,0.52419,-7.26323,2271,905,56,28,4,f,bnb,selected
15,0.50023,0.18762,0.51418,0.84935,0.51418,0.52718,-7.03184,2290,886,56,28,4,f,bnb,selected
16,0.49968,0.40519,0.50496,0.83586,0.50496,0.51181,-7.2231,2268,908,58,26,4,f,bnb,selected
17,0.50002,0.33134,0.50717,0.85313,0.50717,0.48158,-7.44438,2265,911,63,21,4,f,bnb,selected
18,0.50029,0.25549,0.51118,0.83393,0.51118,0.51638,-7.08984,2297,879,58,26,4,f,bnb,selected
19,0.50065,0.13174,0.51998,0.84607,0.51998,0.51071,-7.33798,2261,915,58,26,4,f,bnb,selected
0,0.4993,0.002,0.57927,0.85541,0.57927,0.55329,-6.73021,2329,848,52,31,0,combine,bnb,selected
1,0.50117,0.00399,0.55947,0.83611,0.55947,0.54313,-6.64586,2341,836,54,29,0,combine,bnb,selected
2,0.50002,0.002,0.57189,0.85628,0.57189,0.55266,-6.86697,2325,852,52,31,0,combine,bnb,selected
3,0.50021,0.002,0.57146,0.84618,0.57146,0.54553,-7.00404,2318,859,53,30,0,combine,bnb,selected
4,0.50099,0.002,0.57032,0.84555,0.57032,0.54659,-6.5968,2363,814,54,29,0,combine,bnb,selected
5,0.49953,0.002,0.57256,0.86366,0.57256,0.53877,-7.33253,2275,902,53,30,0,combine,bnb,selected
6,0.50101,0.002,0.55283,0.85962,0.55283,0.53589,-7.0096,2295,882,54,29,0,combine,bnb,selected
7,0.50079,0.00798,0.54741,0.85108,0.54741,0.53427,-6.9355,2323,854,55,28,0,combine,bnb,selected
8,0.50109,0.002,0.57448,0.85223,0.57448,0.5284,-6.82239,2324,853,56,27,0,combine,bnb,selected
9,0.50019,0.002,0.5686,0.84491,0.5686,0.50525,-6.73605,2330,847,60,23,0,combine,bnb,selected
10,0.49997,0.002,0.5791,0.84555,0.5791,0.56037,-6.46206,2374,803,52,31,0,combine,bnb,selected
11,0.49956,0.002,0.56605,0.8561,0.56605,0.54301,-7.13764,2302,875,53,30,0,combine,bnb,selected
12,0.49997,0.00798,0.54271,0.83832,0.54271,0.50521,-6.77784,2368,809,61,22,0,combine,bnb,selected
13,0.49954,0.002,0.55533,0.84643,0.55533,0.55765,-6.52339,2395,782,53,30,0,combine,bnb,selected
14,0.50054,0.002,0.57082,0.85095,0.57082,0.53328,-6.58347,2355,822,56,27,0,combine,bnb,selected
15,0.50092,0.002,0.57261,0.83949,0.57261,0.54057,-6.62933,2363,814,55,28,0,combine,bnb,selected
16,0.49934,0.002,0.56008,0.8731,0.56008,0.52892,-7.09653,2289,888,55,28,0,combine,bnb,selected
17,0.50052,0.002,0.57778,0.83849,0.57778,0.54722,-6.85208,2367,810,54,29,0,combine,bnb,selected
18,0.50051,0.002,0.57358,0.84193,0.57358,0.55513,-6.74369,2379,798,53,30,0,combine,bnb,selected
19,0.49849,0.002,0.56342,0.83681,0.56342,0.54607,-6.36818,2398,779,55,28,0,combine,bnb,selected
0,0.49962,0.00399,0.54401,0.85074,0.54401,0.52611,-6.72806,2321,855,57,27,1,combine,bnb,selected
1,0.50154,0.08383,0.52318,0.85416,0.52318,0.50608,-6.62492,2345,831,61,23,1,combine,bnb,selected
2,0.49917,0.002,0.54513,0.86231,0.54513,0.50794,-7.10033,2319,857,60,24,1,combine,bnb,selected
3,0.50065,0.002,0.55822,0.85105,0.55822,0.53912,-6.76437,2328,848,55,29,1,combine,bnb,selected
4,0.49958,0.01198,0.53675,0.85689,0.53675,0.50589,-6.92242,2306,870,60,24,1,combine,bnb,selected
5,0.50046,0.002,0.55,0.83718,0.55,0.52022,-6.17907,2397,779,60,24,1,combine,bnb,selected
6,0.49919,0.002,0.55394,0.86325,0.55394,0.54113,-6.98947,2303,873,54,30,1,combine,bnb,selected
7,0.50154,0.01996,0.53585,0.85149,0.53585,0.51518,-6.68666,2365,811,60,24,1,combine,bnb,selected
8,0.49958,0.03393,0.53124,0.87096,0.53124,0.51499,-6.96255,2326,850,59,25,1,combine,bnb,selected
9,0.49842,0.002,0.55745,0.85988,0.55745,0.50589,-7.09764,2306,870,60,24,1,combine,bnb,selected
10,0.50051,0.01397,0.53886,0.85868,0.53886,0.491,-7.21041,2287,889,62,22,1,combine,bnb,selected
11,0.50052,0.00399,0.54344,0.86131,0.54344,0.49994,-6.97644,2306,870,61,23,1,combine,bnb,selected
12,0.50116,0.00798,0.54287,0.85481,0.54287,0.53773,-6.70274,2357,819,56,28,1,combine,bnb,selected
13,0.49974,0.03194,0.52773,0.85984,0.52773,0.49556,-6.99134,2316,860,62,22,1,combine,bnb,selected
14,0.5002,0.00399,0.54335,0.85898,0.54335,0.51263,-6.89091,2311,865,59,25,1,combine,bnb,selected
15,0.50056,0.002,0.55445,0.85972,0.55445,0.54239,-7.07017,2311,865,54,30,1,combine,bnb,selected
16,0.49994,0.00399,0.54888,0.8531,0.54888,0.51729,-7.40392,2265,911,57,27,1,combine,bnb,selected
17,0.49976,0.01597,0.53368,0.85118,0.53368,0.50762,-6.82116,2317,859,60,24,1,combine,bnb,selected
18,0.50048,0.15369,0.51553,0.85738,0.51553,0.48785,-7.39771,2267,909,62,22,1,combine,bnb,selected
19,0.5007,0.002,0.54542,0.83857,0.54542,0.4931,-6.66777,2376,800,64,20,1,combine,bnb,selected
0,0.50001,0.00399,0.55298,0.86254,0.55298,0.53099,-6.50555,2352,824,57,27,2,combine,bnb,selected
1,0.5006,0.002,0.59376,0.85768,0.59376,0.55247,-6.17534,2375,801,54,30,2,combine,bnb,selected
2,0.49945,0.002,0.58,0.87052,0.58,0.56542,-6.83672,2306,870,50,34,2,combine,bnb,selected
3,0.49937,0.002,0.57607,0.86695,0.57607,0.5468,-6.57039,2339,837,54,30,2,combine,bnb,selected
4,0.49991,0.002,0.55139,0.87731,0.55139,0.53896,-6.7887,2327,849,55,29,2,combine,bnb,selected
5,0.49965,0.002,0.55146,0.85469,0.55146,0.57329,-6.46482,2356,820,50,34,2,combine,bnb,selected
6,0.50151,0.002,0.57438,0.86223,0.57438,0.55811,-6.34306,2373,803,53,31,2,combine,bnb,selected
7,0.49983,0.002,0.5787,0.86108,0.5787,0.54305,-6.4251,2353,823,55,29,2,combine,bnb,selected
8,0.50096,0.002,0.57821,0.85911,0.57821,0.55763,-6.27711,2370,806,53,31,2,combine,bnb,selected
9,0.49829,0.002,0.57661,0.84067,0.57661,0.55732,-6.26687,2368,808,53,31,2,combine,bnb,selected
10,0.50154,0.002,0.56815,0.8617,0.56815,0.56028,-6.56683,2349,827,52,32,2,combine,bnb,selected
11,0.50151,0.002,0.58626,0.87088,0.58626,0.58579,-6.77732,2322,854,47,37,2,combine,bnb,selected
12,0.50037,0.002,0.57339,0.85533,0.57339,0.55449,-6.51866,2350,826,53,31,2,combine,bnb,selected
13,0.50025,0.002,0.56744,0.86525,0.56744,0.5355,-6.75882,2305,871,55,29,2,combine,bnb,selected
14,0.49937,0.002,0.57458,0.86467,0.57458,0.56611,-6.25619,2386,790,52,32,2,combine,bnb,selected
15,0.49951,0.002,0.57883,0.85701,0.57883,0.57376,-6.49322,2359,817,50,34,2,combine,bnb,selected
16,0.50003,0.002,0.57647,0.86656,0.57647,0.57297,-6.42353,2354,822,50,34,2,combine,bnb,selected
17,0.4992,0.002,0.57356,0.87832,0.57356,0.53568,-6.67449,2344,832,56,28,2,combine,bnb,selected
18,0.49861,0.002,0.60326,0.86056,0.60326,0.58252,-6.69453,2339,837,48,36,2,combine,bnb,selected
19,0.49997,0.002,0.58836,0.87684,0.58836,0.55572,-6.66508,2320,856,52,32,2,combine,bnb,selected
0,0.49934,0.01597,0.53607,0.88352,0.53607,0.50633,-7.15752,2271,905,59,25,3,combine,bnb,selected
1,0.4999,0.02794,0.53192,0.88896,0.53192,0.51729,-7.0217,2265,911,57,27,3,combine,bnb,selected
2,0.50089,0.02395,0.53216,0.87937,0.53216,0.52328,-6.81909,2303,873,57,27,3,combine,bnb,selected
3,0.50068,0.00399,0.54213,0.86009,0.54213,0.51376,-6.55356,2356,820,60,24,3,combine,bnb,selected
4,0.5007,0.01996,0.53844,0.87983,0.53844,0.50699,-6.81604,2313,863,60,24,3,combine,bnb,selected
5,0.501,0.00399,0.54584,0.89378,0.54584,0.52353,-7.73317,2229,947,55,29,3,combine,bnb,selected
6,0.49907,0.01397,0.53791,0.87088,0.53791,0.50214,-6.72343,2320,856,61,23,3,combine,bnb,selected
7,0.49952,0.002,0.5649,0.87712,0.5649,0.53786,-6.6216,2320,856,55,29,3,combine,bnb,selected
8,0.50087,0.002,0.55416,0.88237,0.55416,0.51953,-6.70494,2317,859,58,26,3,combine,bnb,selected
9,0.4999,0.00399,0.54474,0.8919,0.54474,0.51695,-7.35361,2225,951,56,28,3,combine,bnb,selected
10,0.49953,0.01198,0.53602,0.88897,0.53602,0.53562,-7.34258,2268,908,54,30,3,combine,bnb,selected
11,0.50074,0.00599,0.54471,0.87941,0.54471,0.52359,-6.89744,2305,871,57,27,3,combine,bnb,selected
12,0.4999,0.00998,0.53792,0.88018,0.53792,0.51732,-6.90965,2303,873,58,26,3,combine,bnb,selected
13,0.49978,0.01198,0.54036,0.89444,0.54036,0.51821,-7.51877,2233,943,56,28,3,combine,bnb,selected
14,0.50083,0.002,0.56827,0.87455,0.56827,0.53455,-6.80743,2299,877,55,29,3,combine,bnb,selected
15,0.49973,0.00599,0.54224,0.87049,0.54224,0.51604,-7.15143,2257,919,57,27,3,combine,bnb,selected
16,0.49876,0.002,0.55181,0.8762,0.55181,0.53046,-7.12968,2273,903,55,29,3,combine,bnb,selected
17,0.50046,0.03792,0.5304,0.88001,0.5304,0.49755,-7.39625,2253,923,60,24,3,combine,bnb,selected
18,0.5005,0.01198,0.54512,0.87048,0.54512,0.53263,-7.09652,2249,927,54,30,3,combine,bnb,selected
19,0.49875,0.00399,0.54306,0.87794,0.54306,0.52356,-7.02739,2267,909,56,28,3,combine,bnb,selected
0,0.50107,0.00399,0.54554,0.851,0.54554,0.53912,-6.79554,2328,848,55,29,4,combine,bnb,selected
1,0.50021,0.002,0.55528,0.85922,0.55528,0.52567,-6.934,2356,820,58,26,4,combine,bnb,selected
2,0.49923,0.002,0.56027,0.87083,0.56027,0.54252,-7.52027,2274,902,53,31,4,combine,bnb,selected
3,0.49918,0.00599,0.55238,0.84934,0.55238,0.53751,-6.97067,2280,896,54,30,4,combine,bnb,selected
4,0.50076,0.002,0.55623,0.85043,0.55623,0.51984,-6.79182,2319,857,58,26,4,combine,bnb,selected
5,0.50044,0.002,0.55178,0.85246,0.55178,0.52706,-6.94408,2327,849,57,27,4,combine,bnb,selected
6,0.49968,0.01397,0.53511,0.85779,0.53511,0.51625,-6.84679,2334,842,59,25,4,combine,bnb,selected
7,0.49987,0.00599,0.54493,0.84814,0.54493,0.5098,-7.28187,2293,883,59,25,4,combine,bnb,selected
8,0.49988,0.02595,0.53194,0.84189,0.53194,0.52249,-7.08837,2298,878,57,27,4,combine,bnb,selected
9,0.50062,0.00399,0.55067,0.85504,0.55067,0.51682,-7.49831,2262,914,57,27,4,combine,bnb,selected
10,0.50098,0.00399,0.54576,0.86376,0.54576,0.52123,-7.30479,2290,886,57,27,4,combine,bnb,selected
11,0.50018,0.02395,0.53411,0.8623,0.53411,0.49194,-7.14237,2293,883,62,22,4,combine,bnb,selected
12,0.49932,0.00798,0.54916,0.86237,0.54916,0.52155,-7.18322,2292,884,57,27,4,combine,bnb,selected
13,0.50007,0.002,0.55665,0.85204,0.55665,0.53238,-6.81996,2323,853,56,28,4,combine,bnb,selected
14,0.49982,0.00399,0.54528,0.85172,0.54528,0.52343,-6.94378,2304,872,57,27,4,combine,bnb,selected
15,0.50007,0.00399,0.54786,0.8634,0.54786,0.53613,-7.21851,2309,867,55,29,4,combine,bnb,selected
16,0.5012,0.00798,0.54403,0.83756,0.54403,0.51187,-6.66888,2344,832,60,24,4,combine,bnb,selected
17,0.50167,0.00399,0.54409,0.85035,0.54409,0.50715,-6.90878,2314,862,60,24,4,combine,bnb,selected
18,0.49826,0.00399,0.55658,0.83522,0.55658,0.54132,-6.53811,2342,834,55,29,4,combine,bnb,selected
19,0.5002,0.002,0.55239,0.84603,0.55239,0.54976,-6.90685,2320,856,53,31,4,combine,bnb,selected
0,0.50059,1.0,0.43065,0.73845,0.43065,0.49753,-2.6455,3123,54,82,1,0,m,knn,selected
1,0.49944,0.55689,0.49723,0.77126,0.49723,0.49737,-2.73695,3122,55,82,1,0,m,knn,selected
2,0.49954,0.93214,0.4755,0.73521,0.4755,0.50532,-3.26352,3096,81,80,3,0,m,knn,selected
3,0.4994,0.42914,0.50138,0.74226,0.50138,0.50517,-3.13865,3095,82,80,3,0,m,knn,selected
4,0.49949,0.82036,0.4859,0.76184,0.4859,0.50721,-2.87137,3108,69,80,3,0,m,knn,selected
5,0.50101,0.97006,0.47011,0.7622,0.47011,0.50276,-3.20619,3118,59,81,2,0,m,knn,selected
6,0.4984,0.99002,0.46362,0.75865,0.46362,0.50052,-2.49804,3142,35,82,1,0,m,knn,selected
7,0.4994,1.0,0.41801,0.72775,0.41801,0.49795,-2.31296,3164,13,83,0,0,m,knn,selected
8,0.4992,0.99202,0.45785,0.75551,0.45785,0.5091,-2.91368,3120,57,80,3,0,m,knn,selected
9,0.49999,0.46906,0.50307,0.75268,0.50307,0.50099,-2.44747,3145,32,82,1,0,m,knn,selected
10,0.5002,0.91417,0.47859,0.73066,0.47859,0.50811,-2.57549,3152,25,81,2,0,m,knn,selected
11,0.50076,0.96607,0.47308,0.78026,0.47308,0.49753,-2.61382,3123,54,82,1,0,m,knn,selected
12,0.49862,0.68263,0.49074,0.7508,0.49074,0.5245,-2.8591,3103,74,77,6,0,m,knn,selected
13,0.4998,0.88822,0.48065,0.73825,0.48065,0.50099,-2.44253,3145,32,82,1,0,m,knn,selected
14,0.49932,0.87625,0.47985,0.75773,0.47985,0.50595,-2.89863,3100,77,80,3,0,m,knn,selected
15,0.49959,1.0,0.45049,0.77454,0.45049,0.49685,-1.91182,3157,20,83,0,0,m,knn,selected
16,0.50069,0.69261,0.49329,0.7548,0.49329,0.49024,-3.0467,3115,62,83,0,0,m,knn,selected
17,0.49941,1.0,0.444,0.76027,0.444,0.50162,-2.38291,3149,28,82,1,0,m,knn,selected
18,0.49893,0.98403,0.46401,0.74242,0.46401,0.49851,-3.24525,3091,86,81,2,0,m,knn,selected
19,0.50016,0.87824,0.48106,0.73959,0.48106,0.50103,-3.02615,3107,70,81,2,0,m,knn,selected
0,0.49994,0.25549,0.50993,0.7258,0.50993,0.49468,-4.47354,2991,185,80,4,1,m,knn,selected
1,0.50028,0.74651,0.48925,0.74954,0.48925,0.49245,-4.84122,2939,237,79,5,1,m,knn,selected
2,0.50001,0.91018,0.47692,0.72102,0.47692,0.4791,-5.27838,2892,284,80,4,1,m,knn,selected
3,0.50107,0.96208,0.47283,0.71292,0.47283,0.48571,-4.97252,2934,242,80,4,1,m,knn,selected
4,0.5002,0.76048,0.4888,0.71871,0.4888,0.51238,-4.49382,2990,186,77,7,1,m,knn,selected
5,0.50009,0.9501,0.47416,0.71817,0.47416,0.50032,-4.73565,2989,187,79,5,1,m,knn,selected
6,0.4994,0.99002,0.45968,0.7361,0.45968,0.50583,-4.48246,3024,152,79,5,1,m,knn,selected
7,0.50083,0.01597,0.53334,0.76813,0.53334,0.48454,-4.12931,3040,136,83,1,1,m,knn,selected
8,0.49997,0.94411,0.47351,0.75215,0.47351,0.47299,-5.15988,2891,285,81,3,1,m,knn,selected
9,0.50071,0.50699,0.5004,0.73003,0.5004,0.51217,-4.97692,2913,263,75,9,1,m,knn,selected
10,0.50113,0.93214,0.47639,0.69259,0.47639,0.47601,-4.8174,2948,228,82,2,1,m,knn,selected
11,0.49838,0.10579,0.51809,0.76225,0.51809,0.5155,-4.59228,2972,204,76,8,1,m,knn,selected
12,0.50032,0.60479,0.49599,0.77469,0.49599,0.50161,-4.03507,3035,141,80,4,1,m,knn,selected
13,0.49981,0.49701,0.50022,0.74256,0.50022,0.50533,-4.51441,2983,193,78,6,1,m,knn,selected
14,0.50056,0.42715,0.50336,0.77064,0.50336,0.49185,-4.76091,2973,203,80,4,1,m,knn,selected
15,0.49972,0.96607,0.47182,0.7336,0.47182,0.48124,-4.23088,3019,157,83,1,1,m,knn,selected
16,0.50005,0.13373,0.52027,0.76215,0.52027,0.49623,-4.55406,2963,213,79,5,1,m,knn,selected
17,0.50076,0.79441,0.48671,0.74098,0.48671,0.49648,-3.77069,3078,98,82,2,1,m,knn,selected
18,0.5007,0.87425,0.4831,0.73973,0.4831,0.48426,-5.22831,2887,289,79,5,1,m,knn,selected
19,0.50034,0.31936,0.50853,0.74795,0.50853,0.5139,-4.98881,2924,252,75,9,1,m,knn,selected
0,0.50003,0.002,0.57906,0.70888,0.57906,0.55314,-4.31865,3022,154,71,13,2,m,knn,selected
1,0.50035,0.002,0.54838,0.73847,0.54838,0.49194,-3.43303,3087,89,83,1,2,m,knn,selected
2,0.50037,0.00798,0.54152,0.73364,0.54152,0.49131,-3.33974,3083,93,83,1,2,m,knn,selected
3,0.5007,0.002,0.56244,0.75872,0.56244,0.49191,-3.71864,3049,127,82,2,2,m,knn,selected
4,0.50076,0.002,0.56222,0.75246,0.56222,0.51528,-3.64691,3084,92,79,5,2,m,knn,selected
5,0.5009,0.002,0.56678,0.70171,0.56678,0.52486,-4.79305,2918,258,73,11,2,m,knn,selected
6,0.50062,0.002,0.56419,0.72929,0.56419,0.51871,-3.70306,3068,108,78,6,2,m,knn,selected
7,0.50104,0.002,0.56064,0.73691,0.56064,0.51966,-3.86094,3074,102,78,6,2,m,knn,selected
8,0.50084,0.02395,0.53577,0.747,0.53577,0.51732,-3.35761,3097,79,79,5,2,m,knn,selected
9,0.50102,0.00599,0.53946,0.70971,0.53946,0.51884,-4.00027,3031,145,77,7,2,m,knn,selected
10,0.49963,0.002,0.56374,0.77707,0.56374,0.5481,-4.04756,2990,186,71,13,2,m,knn,selected
11,0.50027,0.002,0.5481,0.72758,0.5481,0.51034,-4.47537,2977,199,77,7,2,m,knn,selected
12,0.50035,0.002,0.57406,0.7257,0.57406,0.527,-4.22294,3045,131,76,8,2,m,knn,selected
13,0.49982,0.002,0.59225,0.71154,0.59225,0.54391,-4.16911,3039,137,73,11,2,m,knn,selected
14,0.50065,0.002,0.55764,0.76438,0.55764,0.50624,-4.42762,2951,225,77,7,2,m,knn,selected
15,0.49879,0.002,0.58244,0.71109,0.58244,0.49204,-4.07032,3012,164,81,3,2,m,knn,selected
16,0.50053,0.002,0.56083,0.71881,0.56083,0.49991,-3.80308,3062,114,81,3,2,m,knn,selected
17,0.50025,0.06587,0.5262,0.75088,0.5262,0.51481,-3.23465,3081,95,79,5,2,m,knn,selected
18,0.50038,0.00798,0.53596,0.74177,0.53596,0.51386,-3.47357,3075,101,79,5,2,m,knn,selected
19,0.49985,0.002,0.55704,0.74495,0.55704,0.52155,-3.46242,3086,90,78,6,2,m,knn,selected
0,0.49962,0.00399,0.5453,0.7637,0.5453,0.51855,-3.68204,3067,109,78,6,3,m,knn,selected
1,0.49948,0.04591,0.52532,0.74306,0.52532,0.49579,-4.20978,2998,178,80,4,3,m,knn,selected
2,0.50138,0.002,0.55534,0.77237,0.55534,0.50879,-3.93083,3005,171,78,6,3,m,knn,selected
3,0.50063,0.17964,0.51513,0.77583,0.51513,0.50054,-3.52257,3066,110,81,3,3,m,knn,selected
4,0.49993,0.02794,0.53091,0.801,0.53091,0.49818,-3.4027,3051,125,81,3,3,m,knn,selected
5,0.4995,0.00998,0.53697,0.75324,0.53697,0.49506,-3.65873,3069,107,82,2,3,m,knn,selected
6,0.49866,0.01397,0.53581,0.73951,0.53581,0.48344,-4.01561,3033,143,83,1,3,m,knn,selected
7,0.50058,0.00798,0.54299,0.76809,0.54299,0.48989,-3.68503,3074,102,83,1,3,m,knn,selected
8,0.4994,0.00798,0.54261,0.7555,0.54261,0.51037,-3.99098,3015,161,78,6,3,m,knn,selected
9,0.50085,0.00399,0.5444,0.7632,0.5444,0.48952,-3.99486,2996,180,81,3,3,m,knn,selected
10,0.49841,0.002,0.54627,0.76536,0.54627,0.49364,-3.46771,3060,116,82,2,3,m,knn,selected
11,0.49979,0.11976,0.51848,0.76076,0.51848,0.51383,-3.88825,3037,139,78,6,3,m,knn,selected
12,0.50038,0.002,0.57067,0.76697,0.57067,0.49815,-3.9418,3013,163,80,4,3,m,knn,selected
13,0.50033,0.08982,0.52188,0.7812,0.52188,0.4949,-3.26324,3068,108,82,2,3,m,knn,selected
14,0.50057,0.002,0.5445,0.76421,0.5445,0.5024,-3.86961,3040,136,80,4,3,m,knn,selected
15,0.4993,0.03792,0.52663,0.77343,0.52663,0.50769,-4.27616,2998,178,78,6,3,m,knn,selected
16,0.49956,0.03593,0.52802,0.76487,0.52802,0.50148,-3.52752,3072,104,81,3,3,m,knn,selected
17,0.50011,0.09381,0.52167,0.78234,0.52167,0.51544,-3.35883,3085,91,79,5,3,m,knn,selected
18,0.49961,0.03792,0.52742,0.763,0.52742,0.49519,-3.91599,3032,144,81,3,3,m,knn,selected
19,0.4997,0.002,0.56787,0.76372,0.56787,0.50681,-3.67352,3068,108,80,4,3,m,knn,selected
0,0.49968,0.002,0.56928,0.74593,0.56928,0.49966,-2.73765,3136,40,83,1,4,m,knn,selected
1,0.49973,0.002,0.55893,0.73831,0.55893,0.49764,-2.12963,3161,15,84,0,4,m,knn,selected
2,0.49981,0.002,0.57592,0.77522,0.57592,0.51219,-2.55334,3140,36,81,3,4,m,knn,selected
3,0.49995,0.00399,0.54102,0.7514,0.54102,0.49543,-2.65706,3147,29,84,0,4,m,knn,selected
4,0.50006,0.002,0.57521,0.77285,0.57521,0.50356,-2.75815,3123,53,82,2,4,m,knn,selected
5,0.49998,0.002,0.5838,0.76469,0.5838,0.50076,-2.46066,3143,33,83,1,4,m,knn,selected
6,0.49987,0.00998,0.54057,0.74337,0.54057,0.50013,-2.7733,3139,37,83,1,4,m,knn,selected
7,0.50101,0.002,0.55654,0.77433,0.55654,0.50028,-2.52909,3140,36,83,1,4,m,knn,selected
8,0.49971,0.002,0.54663,0.7761,0.54663,0.51877,-2.38367,3144,32,80,4,4,m,knn,selected
9,0.50004,0.002,0.57412,0.75139,0.57412,0.50765,-2.69405,3149,27,82,2,4,m,knn,selected
10,0.49962,0.002,0.59576,0.74932,0.59576,0.49685,-2.37469,3156,20,84,0,4,m,knn,selected
11,0.50049,0.00599,0.54893,0.71415,0.54893,0.50262,-3.17621,3117,59,82,2,4,m,knn,selected
12,0.50025,0.002,0.5612,0.76501,0.5612,0.51405,-3.30054,3114,62,80,4,4,m,knn,selected
13,0.49914,0.002,0.56905,0.77115,0.56905,0.49808,-2.77214,3126,50,83,1,4,m,knn,selected
14,0.5007,0.002,0.56073,0.74028,0.56073,0.50999,-2.6756,3126,50,81,3,4,m,knn,selected
15,0.49998,0.002,0.54975,0.74,0.54975,0.50687,-2.75518,3144,32,82,2,4,m,knn,selected
16,0.49897,0.002,0.58762,0.75825,0.58762,0.49575,-2.41746,3149,27,84,0,4,m,knn,selected
17,0.49973,0.002,0.58167,0.75399,0.58167,0.49622,-2.29407,3152,24,84,0,4,m,knn,selected
18,0.50007,0.002,0.5721,0.73278,0.5721,0.50419,-2.80446,3127,49,82,2,4,m,knn,selected
19,0.49971,0.002,0.56515,0.77343,0.56515,0.51295,-3.09275,3107,69,80,4,4,m,knn,selected
0,0.5003,0.002,0.59964,0.71203,0.59964,0.51573,-4.27688,3009,168,76,7,0,f,knn,selected
1,0.50003,0.00399,0.5487,0.75187,0.5487,0.51971,-4.22502,2996,181,75,8,0,f,knn,selected
2,0.49951,0.002,0.60599,0.74771,0.60599,0.52942,-3.57293,3096,81,76,7,0,f,knn,selected
3,0.50092,0.002,0.58952,0.75984,0.58952,0.52675,-3.51223,3079,98,76,7,0,f,knn,selected
4,0.49943,0.002,0.58488,0.75441,0.58488,0.53659,-3.48992,3065,112,74,9,0,f,knn,selected
5,0.50137,0.002,0.61883,0.74336,0.61883,0.50442,-3.79874,3052,125,79,4,0,f,knn,selected
6,0.4992,0.002,0.58886,0.7366,0.58886,0.50962,-3.32132,3085,92,79,4,0,f,knn,selected
7,0.50039,0.002,0.55066,0.71154,0.55066,0.51636,-3.97046,3013,164,76,7,0,f,knn,selected
8,0.49915,0.002,0.62127,0.76112,0.62127,0.52068,-3.06111,3117,60,78,5,0,f,knn,selected
9,0.49986,0.002,0.54862,0.73533,0.54862,0.53475,-3.93365,3015,162,73,10,0,f,knn,selected
10,0.49903,0.002,0.56334,0.72772,0.56334,0.51919,-4.18768,3031,146,76,7,0,f,knn,selected
11,0.49935,0.002,0.5813,0.72045,0.5813,0.53857,-4.78605,3001,176,72,11,0,f,knn,selected
12,0.50131,0.002,0.59739,0.72377,0.59739,0.54596,-3.94184,3048,129,72,11,0,f,knn,selected
13,0.49849,0.002,0.59166,0.739,0.59166,0.52994,-3.80644,3061,116,75,8,0,f,knn,selected
14,0.4983,0.002,0.5932,0.72596,0.5932,0.49977,-3.15636,3099,78,81,2,0,f,knn,selected
15,0.49943,0.002,0.5684,0.75832,0.5684,0.50233,-3.41382,3077,100,80,3,0,f,knn,selected
16,0.50093,0.002,0.56688,0.72222,0.56688,0.526,-4.2138,3036,141,75,8,0,f,knn,selected
17,0.50079,0.002,0.56014,0.7546,0.56014,0.53942,-3.55757,3083,94,74,9,0,f,knn,selected
18,0.50052,0.002,0.58195,0.72573,0.58195,0.53391,-3.85994,3048,129,74,9,0,f,knn,selected
19,0.50019,0.002,0.58398,0.77423,0.58398,0.52301,-4.09496,3017,160,75,8,0,f,knn,selected
0,0.50067,0.30339,0.50905,0.7701,0.50905,0.5041,-4.24057,3013,163,79,5,1,f,knn,selected
1,0.49883,0.91417,0.47735,0.76222,0.47735,0.50212,-5.11824,2887,289,76,8,1,f,knn,selected
2,0.49993,0.35329,0.50581,0.74434,0.50581,0.50649,-3.97898,3066,110,80,4,1,f,knn,selected
3,0.50012,0.1517,0.51681,0.7485,0.51681,0.50079,-4.48905,2992,184,79,5,1,f,knn,selected
4,0.49852,0.70459,0.49008,0.7506,0.49008,0.49207,-4.07805,3050,126,82,2,1,f,knn,selected
5,0.49976,0.26747,0.51052,0.73616,0.51052,0.50559,-5.04425,2909,267,76,8,1,f,knn,selected
6,0.50101,0.79042,0.48739,0.76716,0.48739,0.50606,-4.81642,2912,264,76,8,1,f,knn,selected
7,0.50002,0.60279,0.49589,0.7768,0.49589,0.50319,-3.89075,3045,131,80,4,1,f,knn,selected
8,0.49873,0.34331,0.50559,0.78062,0.50559,0.48804,-4.78697,2911,265,79,5,1,f,knn,selected
9,0.50098,0.90619,0.47947,0.78249,0.47947,0.49094,-4.37132,3005,171,81,3,1,f,knn,selected
10,0.5003,0.04192,0.5264,0.76928,0.5264,0.49667,-4.74286,2928,248,78,6,1,f,knn,selected
11,0.49995,0.27944,0.50873,0.76978,0.50873,0.49238,-3.94085,3052,124,82,2,1,f,knn,selected
12,0.49994,0.96008,0.46864,0.78101,0.46864,0.48971,-3.87927,3035,141,82,2,1,f,knn,selected
13,0.49926,0.26747,0.51101,0.75986,0.51101,0.49563,-4.42805,2997,179,80,4,1,f,knn,selected
14,0.50027,0.97605,0.46832,0.75092,0.46832,0.48549,-5.32405,2857,319,78,6,1,f,knn,selected
15,0.49854,0.57485,0.49602,0.74793,0.49602,0.48968,-4.44473,2997,179,81,3,1,f,knn,selected
